set,set_release_date,obs_date,t,rarity,pull_rate,card,number,is_pokemon,is_chase,price_on_release,current_price,popularity_index,ebay_index,set_popularity_index
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,9,Ultra Rare,0.0011961722488038277,Suicune V,173,True,False,5.28,6.91,0.6736338413922213,0.2798573975044564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,10,Ultra Rare,0.0011961722488038277,Suicune V,173,True,False,5.28,9.25,0.6736338413922213,0.2798573975044564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,11,Ultra Rare,0.0011961722488038277,Suicune V,173,True,False,5.28,9.58,0.6736338413922213,0.2798573975044564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,12,Ultra Rare,0.0011961722488038277,Suicune V,173,True,False,5.28,9.14,0.6736338413922213,0.2798573975044564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,0,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,16.1,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,1,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,18.82,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,2,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,20.89,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,3,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,19.36,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,4,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,18.35,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,5,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,18.61,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,6,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,18.49,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,7,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,21.06,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,8,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,21.78,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,9,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,25.02,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,10,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,26.39,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,11,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,26.78,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,12,Ultra Rare,0.0011961722488038277,Glaceon V,174,True,False,16.1,24.41,0.6840117126637404,0.4831996434937611,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,0,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,97.95,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,1,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,106.47,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,2,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,112.5,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,3,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,106.17,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,4,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,100.31,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,5,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,104.16,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,6,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,108.76,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,7,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,110.79,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,8,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,127.61,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,9,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,140.19,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,10,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,159.88,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,11,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,159.07,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,12,Ultra Rare,0.0011961722488038277,Glaceon V,175,True,False,97.95,160.91,0.6840117126637404,0.6262032085561497,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,0,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,1.86,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,1,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,2.05,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,2,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,2.23,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,3,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,2.22,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,4,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,2.16,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,5,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,2.09,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,6,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,2.17,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,7,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,2.35,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,8,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,2.67,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,9,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,2.38,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,10,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,2.92,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,11,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,2.71,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,12,Ultra Rare,0.0011961722488038277,Arctovish V,176,True,False,1.86,3.13,0.16203496648341714,0.27751782531194297,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,0,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,15.17,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,1,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,17.35,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,2,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,20.49,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,3,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,20.38,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,4,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,21.27,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,5,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,19.21,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,6,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,19.82,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,7,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,18.68,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,8,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,20.24,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,9,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,19.7,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,10,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,21.46,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,11,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,20.24,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,12,Ultra Rare,0.0011961722488038277,Jolteon V,177,True,False,15.17,18.11,0.6889813162036615,0.44485294117647056,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,0,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,2.16,0.29911439306686294,0.25949197860962564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,1,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,2.65,0.29911439306686294,0.25949197860962564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,2,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,2.48,0.29911439306686294,0.25949197860962564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,3,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,2.24,0.29911439306686294,0.25949197860962564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,4,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,2.5,0.29911439306686294,0.25949197860962564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,5,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,2.81,0.29911439306686294,0.25949197860962564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,6,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,2.37,0.29911439306686294,0.25949197860962564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,7,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,3.16,0.29911439306686294,0.25949197860962564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,8,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,3.34,0.29911439306686294,0.25949197860962564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,9,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,3.53,0.29911439306686294,0.25949197860962564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,10,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,3.46,0.29911439306686294,0.25949197860962564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,11,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,5.88,0.29911439306686294,0.25949197860962564,0.985
Evolving Skies,2021-08-27,2026-08-24 16:00:37.865085,12,Ultra Rare,0.0011961722488038277,Dracozolt V,178,True,False,2.16,3.9,0.29911439306686294,0.25949197860962564,0.985
